date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
1979-12-16 00:00:00,5,0.4,17,8,6.8,3,0,100480,0
1979-12-17 00:00:00,5,0.2,15,6.7,5.7,3.4,0.2,100620,0
1979-12-18 00:00:00,5,0.3,16,5.3,5.3,3.9,3.1,101040,0
1979-12-19 00:00:00,5,3.4,35,5,3.6,1.9,0.4,101770,0
1979-12-20 00:00:00,5,2.3,29,3.9,3.4,1.7,0,102450,0
1979-12-21 00:00:00,5,2.9,32,3.2,2.8,1.7,1.6,102040,0
1979-12-22 00:00:00,8,0,12,2.7,1.3,-0.6,0.7,100910,1
1979-12-23 00:00:00,8,0,12,4.8,2,1.3,0.2,100290,0
1979-12-24 00:00:00,6,0,12,5.3,2.7,0.6,0,101290,0
1979-12-25 00:00:00,1,5.4,44,7.8,0.4,-4.4,0.1,102320,0
1979-12-26 00:00:00,5,0.5,18,11.2,1.8,-4.2,4.3,102320,0
1979-12-27 00:00:00,8,0,12,7.1,6.9,2.6,35.6,100380,0
1979-12-28 00:00:00,6,2,28,6.2,4.1,1.1,0.2,100250,0
1979-12-29 00:00:00,4,5.5,45,4.4,4,1.7,0.1,,0
1979-12-30 00:00:00,2,2.2,29,4.3,1.8,-0.8,0,100350,0
1979-12-31 00:00:00,3,5.4,45,1,1.4,-1.5,0,101380,0
1980-01-01 00:00:00,4,0.1,14,2.3,-1.8,-4.6,0,101400,0
1980-01-02 00:00:00,2,6.7,51,10.9,-1.8,-6,0.2,102440,0
1980-01-03 00:00:00,8,0,13,9.7,2.6,-5.7,9.9,101850,0
1980-01-04 00:00:00,5,3.8,39,8,5.2,0.8,0,100510,0
1980-01-05 00:00:00,4,1,23,8.4,4.8,1.6,0,100660,0
1980-01-06 00:00:00,6,3.2,36,6.5,5.8,3.3,0,101120,0
1980-01-07 00:00:00,6,0.7,21,5,5.2,3.9,0,101730,0
1980-01-08 00:00:00,7,0,13,4.9,3.8,2.6,0.1,102230,0
1980-01-09 00:00:00,6,0.4,19,3.9,2.6,0.3,0,101980,0
1980-01-10 00:00:00,6,0,14,3.6,2.7,1.5,0,102890,0
1980-01-11 00:00:00,6,0.7,22,2.5,1.6,-0.3,0,103860,0
1980-01-12 00:00:00,4,0,14,3,0.4,-1.8,0,104280,0
1980-01-13 00:00:00,2,5.9,52,0.8,0.2,-2.6,0,103670,0
1980-01-14 00:00:00,7,2.9,38,3.8,-1.5,-3.8,0,102090,0
1980-01-15 00:00:00,7,0.1,17,5.5,-0.1,-4,0.1,101540,0
1980-01-16 00:00:00,4,2.5,36,4.6,3,0.5,0,102000,0
1980-01-17 00:00:00,4,6.3,57,2,2.4,0.2,0,101940,0
1980-01-18 00:00:00,7,0,15,4.8,1.2,0.5,0,101220,0
1980-01-19 00:00:00,8,0,16,6.7,1.8,-1.2,0.4,100550,0
1980-01-20 00:00:00,4,3.7,45,8.8,4.2,1.6,7.9,100470,0
1980-01-21 00:00:00,7,0.7,25,9.1,4.8,0.8,2.3,98930,0
1980-01-22 00:00:00,4,4.8,53,9.1,6.4,3.7,0.3,98960,0
1980-01-23 00:00:00,5,6.3,61,8,6.1,3.1,0,99430,0
1980-01-24 00:00:00,1,7.1,66,8,3.5,-1,0,100300,0
1980-01-25 00:00:00,2,6.6,64,5.1,3.1,-1.8,0,101770,0
1980-01-26 00:00:00,3,2.9,44,3.2,1.6,-1.8,0,102730,0
1980-01-27 00:00:00,4,0.6,26,6.1,-0.5,-4.2,0,103100,0
1980-01-28 00:00:00,7,0.1,20,9,1.6,-3,0,102310,0
1980-01-29 00:00:00,8,0.4,25,11.4,6,3,0.2,101610,0
1980-01-30 00:00:00,6,4.2,55,10.1,7.6,3.9,5,100480,0
1980-01-31 00:00:00,7,0.7,29,8.5,8.2,6.2,3.3,98510,0
1980-02-01 00:00:00,6,2.5,45,10.2,3.2,-2.1,3,100900,0
1980-02-02 00:00:00,7,0.9,32,10.4,4.9,-0.4,2,100130,0
1980-02-03 00:00:00,6,0,20,10.1,6.7,3,5.3,100300,0
1980-02-04 00:00:00,7,0,20,10.6,5.8,1.4,4.8,100320,0
1980-02-05 00:00:00,7,0,21,8.1,6.2,1.7,0.4,99670,0
1980-02-06 00:00:00,7,0,21,9.5,6.4,4.8,4.3,100400,0
1980-02-07 00:00:00,8,0.3,28,11.3,6.7,3.9,2,101010,0
1980-02-08 00:00:00,8,0.1,25,11.7,7.6,3.9,0.4,101190,0
1980-02-09 00:00:00,7,0,22,11.2,9.6,7.4,0,100680,0
1980-02-10 00:00:00,3,8.4,92,11.8,7.4,3.7,0,101670,0
1980-02-11 00:00:00,6,3.9,64,10.9,7.6,3.5,0,102590,0
1980-02-12 00:00:00,7,3.5,62,8.5,7.3,3.7,0,102540,0
1980-02-13 00:00:00,7,0.3,31,9.2,6.4,4.4,0,101910,0
1980-02-14 00:00:00,8,0,24,12.6,7.2,5.1,1.3,101890,0
1980-02-15 00:00:00,5,5.8,82,8.5,9.4,6.3,0.6,101440,0
1980-02-16 00:00:00,6,0,25,12.8,6,3.5,2.6,101810,0
1980-02-17 00:00:00,5,2.4,57,11.1,8.2,3.5,0,102530,0
1980-02-18 00:00:00,6,3.4,67,11,7.6,4.1,0,102180,0
1980-02-19 00:00:00,7,2.3,58,11.1,7.6,4.3,0,101620,0
1980-02-20 00:00:00,6,1.1,46,10.3,6.4,1.6,0,101450,0
1980-02-21 00:00:00,8,0,28,9.4,6.6,3,1.8,101620,0
1980-02-22 00:00:00,6,0.6,40,9.2,8.6,7.9,5.7,101670,0
1980-02-23 00:00:00,5,1.8,56,6.7,5.4,1.7,0.2,102570,0
1980-02-24 00:00:00,6,0,29,9.7,4,1.4,2.4,102720,0
1980-02-25 00:00:00,4,5.5,92,6.2,5.7,1.7,0,102510,0
1980-02-26 00:00:00,3,1.5,55,6.8,1.9,-2.4,0,103090,0
1980-02-27 00:00:00,8,0,31,9.4,2.8,-1.1,0,103500,0
1980-02-28 00:00:00,6,6.4,103,11.3,5.5,1.6,0,103660,0
1980-02-29 00:00:00,7,1.5,58,10,7.2,3.1,0,103190,0
1980-03-01 00:00:00,7,0,35,10.3,7.4,4.8,0,102780,0
1980-03-02 00:00:00,7,3.9,93,6.9,8,5.7,0,102230,0
1980-03-03 00:00:00,4,8.3,136,10,4,1.1,0,102520,0
1980-03-04 00:00:00,2,8.6,141,8,3.6,-2.8,0,102340,0
1980-03-05 00:00:00,6,0.6,53,10.6,3.8,-0.5,2.1,101080,0
1980-03-06 00:00:00,7,0,38,8.8,7.4,4.1,8.9,98980,0
1980-03-07 00:00:00,7,2.2,79,8.5,6,3.3,3.4,98050,0
1980-03-08 00:00:00,5,1.1,64,11.1,5.6,2.6,0,99850,0
1980-03-09 00:00:00,4,4.8,112,9.3,6.4,1.6,0.9,101720,0
1980-03-10 00:00:00,7,0.6,57,10.4,6,2.7,0.3,101590,0
1980-03-11 00:00:00,6,1.4,72,10.5,6.6,2.9,1.4,102050,0
1980-03-12 00:00:00,7,0,42,8.9,7.4,4.2,5.2,101020,0
1980-03-13 00:00:00,5,8,151,6.7,5.8,2.7,0,100840,0
1980-03-14 00:00:00,7,0,43,4,4.4,2,0,101500,0
1980-03-15 00:00:00,8,0,44,6.4,3.6,3.3,0,102210,0
1980-03-16 00:00:00,8,0.2,52,5.5,4.4,2.5,0.8,102340,0
1980-03-17 00:00:00,7,0.1,50,7.6,3.8,2,13.3,101190,0
1980-03-18 00:00:00,8,0,46,2.6,4,0.5,3.3,100840,0
1980-03-19 00:00:00,8,0,46,4.7,2.4,2.2,0.5,101490,0
1980-03-20 00:00:00,5,7.3,156,3.2,2.6,0.4,0,100870,0
1980-03-21 00:00:00,7,0.1,53,8.4,1.1,-1,0,99860,0
1980-03-22 00:00:00,2,9.7,184,10.1,1.6,-5.1,0,100240,0
1980-03-23 00:00:00,6,4.3,125,11.7,5.2,0.4,1.3,100780,0
1980-03-24 00:00:00,7,0.7,70,12.7,8,4.3,11.3,100420,0
1980-03-25 00:00:00,6,6.4,154,11.4,8.2,3.7,0,100330,0
1980-03-26 00:00:00,6,3.1,113,13.3,7,2.6,6.6,100350,0
1980-03-27 00:00:00,8,0.1,57,13.7,9,4.8,0.8,99350,0
1980-03-28 00:00:00,7,2.5,106,11.6,10.1,6.5,5.7,99700,0
1980-03-29 00:00:00,5,4.8,140,10.5,9.2,6.7,0,100320,0
1980-03-30 00:00:00,5,4.4,136,11.1,5.8,1,0.1,102000,0
1980-03-31 00:00:00,8,0,54,13.9,8.4,5.8,6.2,100960,0
1980-04-01 00:00:00,7,2.3,107,13.2,10.6,7.2,13.2,100500,0
1980-04-02 00:00:00,2,11.5,224,12.6,7.8,2.4,0.8,101970,0
1980-04-03 00:00:00,2,11.1,221,13.6,7.6,2.7,0,103150,0
1980-04-04 00:00:00,2,11.4,227,12.6,7.2,0.8,0,103330,0
1980-04-05 00:00:00,3,9,202,12.2,7.7,2.8,0,103440,0
1980-04-06 00:00:00,5,1.2,92,14.6,8.8,5.5,0,103490,0
1980-04-07 00:00:00,4,6.5,174,10.4,8.1,1.6,0.1,103160,0
1980-04-08 00:00:00,4,9.5,212,12,7.2,4,0,102700,0
1980-04-09 00:00:00,6,6.8,181,12.2,7.1,2.2,0,102560,0
1980-04-10 00:00:00,5,6,172,14.6,8.6,4.9,0,102570,0
1980-04-11 00:00:00,4,4.4,151,17,8.6,2.5,0,102460,0
1980-04-12 00:00:00,1,12.3,251,20,10.5,4,0,101810,0
1980-04-13 00:00:00,4,9.5,220,21.3,13.6,7.1,0,101360,0
1980-04-14 00:00:00,4,10.2,230,20.8,14.5,7.7,0,101500,0
1980-04-15 00:00:00,5,7.8,202,19.3,14.6,8.4,0,101660,0
1980-04-16 00:00:00,7,0,64,17.4,14.2,9,0,102150,0
1980-04-17 00:00:00,6,3.9,150,18.3,14,10.5,0,102280,0
1980-04-18 00:00:00,4,5.6,176,14.8,12.8,7.4,0,101960,0
1980-04-19 00:00:00,4,8.5,217,9.1,12.1,9.4,0,101400,0
1980-04-20 00:00:00,5,2.3,125,12.8,6.4,3.6,0,101580,0
1980-04-21 00:00:00,4,11.7,259,11.3,7.8,2.7,1.2,102320,0
1980-04-22 00:00:00,8,0,67,12.3,9.4,7.5,0.2,102440,0
1980-04-23 00:00:00,7,0.8,96,13.8,9.4,6.5,0,102590,0
1980-04-24 00:00:00,6,2.1,125,11.8,10.2,6.5,0,102320,0
1980-04-25 00:00:00,8,0.8,97,9.5,9.5,7.2,0,101890,0
1980-04-26 00:00:00,7,0.1,75,11.7,5.8,2.2,1.4,101740,0
1980-04-27 00:00:00,8,0.2,80,11.5,8.6,5.4,0.4,101910,0
1980-04-28 00:00:00,7,1.3,111,11.6,9.4,7.2,0.1,102100,0
1980-04-29 00:00:00,7,2.4,134,12.5,8.6,5.6,2.4,102140,0
1980-04-30 00:00:00,7,2,127,17.5,9.2,6,1.8,101740,0
1980-05-01 00:00:00,5,6.6,205,14,12,6.4,0,101670,0
1980-05-02 00:00:00,6,0.3,87,12.5,11.4,8.7,0,101390,0
1980-05-03 00:00:00,7,0.7,100,16.2,10.4,8.3,0,101400,0
1980-05-04 00:00:00,3,11.8,278,12.3,10.4,4.5,0,101490,0
1980-05-05 00:00:00,5,4.9,183,13.4,8.7,5.1,0,101330,0
1980-05-06 00:00:00,4,5.9,199,11.1,8.2,2.9,0,100730,0
1980-05-07 00:00:00,6,0,74,11.6,7.2,3.2,0,100620,0
1980-05-08 00:00:00,5,2.2,137,13.6,8,4.4,0,101250,0
1980-05-09 00:00:00,2,10.5,267,19.3,7,0.5,0,102560,0
1980-05-10 00:00:00,1,13,299,21.1,11.1,2.9,0,102840,0
1980-05-11 00:00:00,1,14.1,314,26.2,14.4,7.7,0,102240,0
1980-05-12 00:00:00,2,13.5,307,23.6,18.3,10.4,0,101550,0
1980-05-13 00:00:00,1,13.9,313,20.9,17.8,12,0,101580,0
1980-05-14 00:00:00,0,14,315,18.9,15.8,10.6,0,101940,0
1980-05-15 00:00:00,0,14.2,314,21.1,14.3,9.7,0,102670,0
1980-05-16 00:00:00,2,14.3,321,21.2,14.2,7.4,0,102700,0
1980-05-17 00:00:00,4,11,280,22.5,13.8,6.4,0,102350,0
1980-05-18 00:00:00,4,7.3,230,24.2,15.3,8.1,0,102060,0
1980-05-19 00:00:00,2,12.7,304,12.6,16.5,8.8,1,102090,0
1980-05-20 00:00:00,8,0,79,21.1,11.8,11.1,3.4,101430,0
1980-05-21 00:00:00,6,7.8,239,15.9,15.6,10,0,101480,0
1980-05-22 00:00:00,6,2.9,159,12.9,12.8,9.7,0,102140,0
1980-05-23 00:00:00,6,3.1,163,14.1,10,7.2,0,102470,0
1980-05-24 00:00:00,7,0.3,96,16.6,11.8,9.5,0,102250,0
1980-05-25 00:00:00,7,0.7,109,18.7,12.9,9.2,0,101710,0
1980-05-26 00:00:00,6,8.8,256,19.5,13.6,8.4,0,101370,0
1980-05-27 00:00:00,5,6.6,224,18.4,14.3,9.1,0,101030,0
1980-05-28 00:00:00,4,7,231,14.9,12.9,7.4,0,100540,0
1980-05-29 00:00:00,6,3.1,165,16.6,11.9,8.9,0,100520,0
1980-05-30 00:00:00,4,9.9,274,12.2,10.2,3.9,8.5,100960,0
1980-05-31 00:00:00,8,0,82,17.9,10.2,8.3,13.2,100460,0
1980-06-01 00:00:00,6,4.5,193,18,13.5,9.1,0,101630,0
1980-06-02 00:00:00,7,0,79,25.6,13.8,9.6,0,102450,0
1980-06-03 00:00:00,6,11.5,297,29,19.6,13.6,0,102550,0
1980-06-04 00:00:00,5,10.2,280,27,21.8,14.6,0,102330,0
1980-06-05 00:00:00,5,9.6,272,21.1,22,17,0,101780,0
1980-06-06 00:00:00,3,12.8,259,19.7,15.5,9.9,0,101780,0
1980-06-07 00:00:00,4,8.4,256,19.1,13.9,8.1,0.4,101490,0
1980-06-08 00:00:00,5,7.6,245,20.8,14,8.9,0,101120,0
1980-06-09 00:00:00,5,3.5,177,18.3,14.2,7.5,0.4,100910,0
1980-06-10 00:00:00,7,0,81,18.5,15.8,13.4,5.3,100700,0
1980-06-11 00:00:00,6,1.8,142,23.2,15.4,12.3,0,100780,0
1980-06-12 00:00:00,6,8.3,256,23.5,17.2,11.2,4.2,101320,0
1980-06-13 00:00:00,6,10,279,19.4,18.8,14,41.7,101420,0
1980-06-14 00:00:00,7,1.8,142,20.1,16.6,13.8,0,100710,0
1980-06-15 00:00:00,6,5.8,218,18.3,16.1,12.1,0.4,101130,0
1980-06-16 00:00:00,7,4.3,192,17,15.7,13.1,1.2,100810,0
1980-06-17 00:00:00,6,4.6,198,20.2,13.8,10.5,10.2,100810,0
1980-06-18 00:00:00,5,8.1,253,17.7,15,9.7,0,101200,0
1980-06-19 00:00:00,6,2.9,166,17,16,14.2,0,100830,0
1980-06-20 00:00:00,4,7.4,243,18.6,13,8.9,0.2,100970,0
1980-06-21 00:00:00,5,8.1,253,15.5,14.4,10.1,0.3,100880,0
1980-06-22 00:00:00,5,5.2,208,15.1,12.8,10,5.1,100510,0
1980-06-23 00:00:00,5,4.5,196,17,11.6,8,8.6,100200,0
1980-06-24 00:00:00,6,6.1,222,19.2,13.6,10.2,2.7,100250,0
1980-06-25 00:00:00,5,9.5,273,19.4,13.2,7.3,4.9,100810,0
1980-06-26 00:00:00,6,5.5,213,18.1,15.2,10.9,0.5,101080,0
1980-06-27 00:00:00,5,10.4,284,18.7,13.7,9.3,9.5,101580,0
1980-06-28 00:00:00,7,2.1,149,20,14.5,10.3,1.9,100710,0
1980-06-29 00:00:00,5,6,220,19.4,14.5,9,0,101270,0
1980-06-30 00:00:00,5,8.3,255,16,14.2,9,8.7,101090,0
1980-07-01 00:00:00,8,0.1,89,21.1,13,10,0.6,100590,0
1980-07-02 00:00:00,5,7.8,247,21.8,15.6,10.1,0,101660,0
1980-07-03 00:00:00,5,11.2,293,18.5,16.7,11.6,4.8,101980,0
1980-07-04 00:00:00,6,3,166,19.3,15.3,12.1,0,101440,0
1980-07-05 00:00:00,5,7.8,246,18.2,14.6,9.8,0,101230,0
1980-07-06 00:00:00,7,2.7,160,17.5,14.8,11.4,1.6,101070,0
1980-07-07 00:00:00,8,0.6,108,15.6,14.7,11.9,8,100590,0
1980-07-08 00:00:00,8,0,79,14.9,13.7,11.8,2.9,100250,0
1980-07-09 00:00:00,8,0,79,15.3,13.2,11.6,0.2,100830,0
1980-07-10 00:00:00,7,0.1,87,19.4,12.4,9.6,0,101710,0
1980-07-11 00:00:00,6,5.9,215,17.6,14.4,9.4,1.1,102130,0
1980-07-12 00:00:00,7,1.9,141,17.7,14.6,11.7,0.3,102000,0
1980-07-13 00:00:00,7,5.2,203,15.3,14.4,11,10,101330,0
1980-07-14 00:00:00,7,0.4,99,16.9,14.2,13,3.3,100470,0
1980-07-15 00:00:00,6,4.9,197,19,13.2,9.4,0.2,101120,0
1980-07-16 00:00:00,6,5.6,208,16.8,14.6,10.1,0,102010,0
1980-07-17 00:00:00,7,0.2,90,18.3,13.2,9.6,0.1,101950,0
1980-07-18 00:00:00,7,0,77,20,15.8,13.2,5.5,101270,0
1980-07-19 00:00:00,7,1.3,124,17.3,16.9,13.8,3.4,100460,0
1980-07-20 00:00:00,7,0.6,104,19.8,15,12.8,0.2,100100,0
1980-07-21 00:00:00,2,13,306,21.7,13.8,7.8,0,101860,0
1980-07-22 00:00:00,0,14.5,323,24.8,15.6,9.6,0,102000,0
1980-07-23 00:00:00,4,7.6,233,24.2,18.2,11.7,0,101440,0
1980-07-24 00:00:00,1,14.3,301,27.8,17.4,10.6,0,102020,0
1980-07-25 00:00:00,1,13.9,313,20.7,21.2,14.5,13.6,101380,0
1980-07-26 00:00:00,6,0.3,91,21.2,19.8,18.9,3.3,100750,0
1980-07-27 00:00:00,5,4,175,25,17.4,13.7,0,101300,0
1980-07-28 00:00:00,3,13.3,303,25.7,18.4,11.7,0,101640,0
1980-07-29 00:00:00,7,2.3,142,21.4,21.8,18,0,100980,0
1980-07-30 00:00:00,5,9.6,255,22,17.8,14.1,0.2,101330,0
1980-07-31 00:00:00,5,11.6,279,23,18,13.9,0,101940,0
1980-08-01 00:00:00,6,5.7,199,25.2,18,13.1,0,101880,0
1980-08-02 00:00:00,6,6,202,23.3,19.6,14,0,101570,0
1980-08-03 00:00:00,6,5.3,191,21.6,19.6,15.9,0,101150,0
1980-08-04 00:00:00,7,0.5,94,21,19.2,16.7,0.1,101260,0
1980-08-05 00:00:00,6,5.9,198,21.9,18,15,0,101390,0
1980-08-06 00:00:00,6,2.3,136,25.2,18.2,14.6,0,101910,0
1980-08-07 00:00:00,6,3.8,163,17.4,20.8,16.3,0,101270,0
1980-08-08 00:00:00,7,0,69,22.1,16,14.6,1.1,101270,0
1980-08-09 00:00:00,7,4.7,176,24.4,18,13.9,0,101750,0
1980-08-10 00:00:00,4,10.9,259,20.3,18.8,13.3,0,101870,0
1980-08-11 00:00:00,7,0.1,75,19.8,17.8,15.3,3.1,101040,0
1980-08-12 00:00:00,5,4.8,175,24.6,15.5,11.2,13.1,100960,0
1980-08-13 00:00:00,6,3.3,150,24.8,18.6,12.6,0,100990,0
1980-08-14 00:00:00,7,0.3,82,23.3,20.9,17,24,100980,0
1980-08-15 00:00:00,6,4,159,23.9,20.6,18,0,100750,0
1980-08-16 00:00:00,4,6.9,201,22.4,18.2,12.5,0.4,101700,0
1980-08-17 00:00:00,6,1.8,118,22.3,18,13.7,0.6,101750,0
1980-08-18 00:00:00,5,8.8,223,20.2,18.1,13.9,0,102010,0
1980-08-19 00:00:00,4,7.9,210,24.5,15.9,11.6,0,102540,0
1980-08-20 00:00:00,4,7.3,201,21,18.4,12.4,0.1,102110,0
1980-08-21 00:00:00,3,10.8,242,18,18.1,15.2,0,101860,0
1980-08-22 00:00:00,4,6.9,193,18.3,13.8,9.7,0,102200,0
1980-08-23 00:00:00,3,8.3,210,19.8,12.8,7.2,0,102370,0
1980-08-24 00:00:00,5,7.1,193,21,14.6,9.3,0,102370,0
1980-08-25 00:00:00,3,10.6,234,22.6,14.8,8.5,0,102040,0
1980-08-26 00:00:00,5,9.7,222,24.3,17.4,12.3,0,101650,0
1980-08-27 00:00:00,2,7.2,191,23,17.8,11.2,0,101660,0
1980-08-28 00:00:00,6,4.1,147,19.6,18.2,13.4,0.2,101570,0
1980-08-29 00:00:00,8,0,58,20.4,17.8,15.9,8.7,100800,0
1980-08-30 00:00:00,6,6,171,19.9,17,13.7,0.9,100720,0
1980-08-31 00:00:00,1,12.4,243,22,15.4,10.8,0,102200,0
1980-09-01 00:00:00,3,10.6,213,22.4,15.7,9.4,0,102810,0
1980-09-02 00:00:00,4,12.1,227,25,16.2,10.1,0,102570,0
1980-09-03 00:00:00,1,11.2,216,20.3,17.6,10.3,0,101790,0
1980-09-04 00:00:00,4,0.7,77,18.9,16,11.6,2.5,101720,0
1980-09-05 00:00:00,6,3,117,21.8,16,13.2,0.5,101060,0
1980-09-06 00:00:00,2,10.2,201,23.1,15.9,10,0,102020,0
1980-09-07 00:00:00,1,11.3,210,22.1,16.8,10.5,0.3,101730,0
1980-09-08 00:00:00,5,5.2,143,17.7,17.2,12.3,0,101550,0
1980-09-09 00:00:00,6,3.8,124,20.1,13,8.4,1.1,102030,0
1980-09-10 00:00:00,7,0.8,75,19.3,16.2,12.2,0,101090,0
1980-09-11 00:00:00,7,0.7,72,20.4,16.6,14,0,101430,0
1980-09-12 00:00:00,5,8.3,171,19.2,17.8,15.3,0,101050,0
1980-09-13 00:00:00,4,5.5,140,21.5,15,10.7,0,101570,0
1980-09-14 00:00:00,6,3.1,109,20,17.2,13,0,101690,0
1980-09-15 00:00:00,6,0.8,71,20.2,16.8,13.7,0.1,101990,0
1980-09-16 00:00:00,7,1.2,78,19,17.5,14.8,9.7,101700,0
1980-09-17 00:00:00,5,5.2,131,18.7,15.1,11.2,0,101730,0
1980-09-18 00:00:00,7,2.6,97,21.5,15.8,12.8,0.3,101270,0
1980-09-19 00:00:00,7,5.3,129,19.7,18.6,15.7,0.6,100750,0
1980-09-20 00:00:00,8,0.2,53,19.6,17.4,15.2,4.4,100760,0
1980-09-21 00:00:00,6,4.2,114,19.7,17.6,15.5,2.9,100720,0
1980-09-22 00:00:00,4,5.9,131,20.1,15.4,11.2,5.1,101270,0
1980-09-23 00:00:00,6,3.5,103,18.9,16,11.9,0.2,101840,0
1980-09-24 00:00:00,4,8.8,156,19.8,15.6,12.4,0,102280,0
1980-09-25 00:00:00,4,7.1,139,20.3,14.4,9,0,102710,0
1980-09-26 00:00:00,5,6,126,18.2,14.8,9.4,0,102280,0
1980-09-27 00:00:00,6,0.2,48,16.6,15.6,13,0,101580,0
1980-09-28 00:00:00,5,0,40,17.8,13.3,10,0,102070,0
1980-09-29 00:00:00,7,0.1,44,19.1,15.2,12.6,0,102570,0
1980-09-30 00:00:00,3,9,147,18.4,15,11,0,102900,0
1980-10-01 00:00:00,5,0.7,56,16.6,12.3,6.2,0,102710,0
1980-10-02 00:00:00,1,8,135,17.5,11.1,5.6,0,102860,0
1980-10-03 00:00:00,3,7,125,15.7,11,4.6,0.6,102330,0
1980-10-04 00:00:00,6,6.1,116,15.4,12.2,8.6,0,102120,0
1980-10-05 00:00:00,6,4,94,16.4,9.8,4.2,1.6,102010,0
1980-10-06 00:00:00,8,1.7,67,13.4,12.2,8,10.7,100510,0
1980-10-07 00:00:00,4,5.3,104,13.6,11,8.6,0.9,99010,0
1980-10-08 00:00:00,4,5.9,108,13.5,10,6.5,0,99760,0
1980-10-09 00:00:00,2,8.3,126,9.7,7.8,2.2,0,100540,0
1980-10-10 00:00:00,6,0.3,42,13.4,5.6,1.4,18.1,100180,0
1980-10-11 00:00:00,6,4.8,94,13.4,9.6,5.9,0,99860,0
1980-10-12 00:00:00,2,9.3,128,13.7,9.4,5.5,0,101200,0
1980-10-13 00:00:00,3,6.4,105,12.8,6.9,0.1,1,101110,0
1980-10-14 00:00:00,6,0.7,46,13.6,8.4,4.1,0,100660,0
1980-10-15 00:00:00,4,6.4,102,12.5,9,4.5,35.4,100790,0
1980-10-16 00:00:00,8,0.6,43,10.6,10.1,7.7,10.2,99370,0
1980-10-17 00:00:00,8,0,29,9.8,8.7,6.8,2.1,99470,0
1980-10-18 00:00:00,1,9,116,13,6.7,3.6,0,100900,0
1980-10-19 00:00:00,6,1.3,51,12.7,7,1,6.3,102120,0
1980-10-20 00:00:00,7,0,28,16.3,9.8,6.8,0,102580,0
1980-10-21 00:00:00,6,4.3,78,15.5,11,5.8,0.3,101750,0
1980-10-22 00:00:00,8,0.1,30,14.6,12.8,10,2.4,100350,0
1980-10-23 00:00:00,4,4,73,14.1,11.2,7.9,0,99880,0
1980-10-24 00:00:00,3,6.9,93,10.5,8.8,3.5,1.1,99890,0
1980-10-25 00:00:00,8,0,25,16.4,8.8,7,0.4,101260,0
1980-10-26 00:00:00,8,0,25,17.7,12,7.5,0.3,101590,0
1980-10-27 00:00:00,7,0.2,30,16.6,13.6,9.5,0.1,101420,0
1980-10-28 00:00:00,7,0,24,13.6,15.6,14.6,5,101130,0
1980-10-29 00:00:00,1,8.9,99,11.7,10.3,7,0,101700,0
1980-10-30 00:00:00,4,7.4,88,12.1,6.8,2,0,102570,0
1980-10-31 00:00:00,4,5.7,76,9.5,7,1.8,0,102650,0
1980-11-01 00:00:00,6,1.8,46,7.7,6.4,3.2,0,102620,0
1980-11-02 00:00:00,4,7.9,88,6.3,4.2,0.7,0,102780,0
1980-11-03 00:00:00,3,7.2,82,5.4,3.1,-0.1,0,103250,0
1980-11-04 00:00:00,6,0.3,28,5.1,3,0.7,0.3,103180,0
1980-11-05 00:00:00,7,0,21,5.8,3.9,2.7,0.5,102310,0
1980-11-06 00:00:00,8,0,21,3.7,3.7,1.6,5.9,101520,0
1980-11-07 00:00:00,8,0,20,5.5,2.4,1,0,101200,0
1980-11-08 00:00:00,8,0,20,8.1,3.7,1.9,0.9,101360,0
1980-11-09 00:00:00,6,0.6,29,8.6,5.2,2.3,0,101580,0
1980-11-10 00:00:00,3,7.3,75,7.7,5.3,2,0,101830,0
1980-11-11 00:00:00,7,0.2,23,8.1,5.5,3.3,0.1,101050,0
1980-11-12 00:00:00,1,8,76,9.6,3.9,-0.3,0,101240,0
1980-11-13 00:00:00,7,0.3,24,12.5,4.6,-0.3,0,102000,0
1980-11-14 00:00:00,8,0,18,15.6,9.1,5.7,7,101180,0
1980-11-15 00:00:00,8,0,18,15,12.4,9.2,3.8,99820,0
1980-11-16 00:00:00,6,1.9,38,14.1,13.6,12.1,0.3,100440,0
1980-11-17 00:00:00,7,0,17,10,12.6,11.2,2.8,100110,0
1980-11-18 00:00:00,2,7.3,67,13.9,8.5,7,0.1,100730,0
1980-11-19 00:00:00,6,0.3,22,14.3,8.5,3.1,0,101970,0
1980-11-20 00:00:00,6,2.1,37,13.7,12,9.7,0,101390,0
1980-11-21 00:00:00,7,0,16,14.5,12.2,10.6,1.1,101420,0
1980-11-22 00:00:00,8,0,16,14.6,13.2,11.8,0.7,101420,0
1980-11-23 00:00:00,8,0,16,15.3,13.9,13.2,0,101980,0
1980-11-24 00:00:00,7,0.1,18,8.8,14.2,13.2,0,101780,0
1980-11-25 00:00:00,5,0.4,21,5.5,7,5.2,0.3,101250,0
1980-11-26 00:00:00,4,6.9,59,9,4.6,3.7,0.1,101600,0
1980-11-27 00:00:00,4,1.8,32,3.5,3.9,-1.2,1.5,101320,0
1980-11-28 00:00:00,4,4.4,46,3.5,2.4,1.4,1,100970,0
1980-11-29 00:00:00,4,2.5,36,4.9,1.8,0.2,0,102790,0
1980-11-30 00:00:00,2,5.1,49,6.9,2.8,0.8,0,104100,0
